time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensorFMU}.sensor1.lf_1_sensor_reading,{sensorFMU}.sensor2.lf_1_sensor_reading
2.0000000000000013,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.010000000000001,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.020000000000001,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.0300000000000007,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.0400000000000005,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.0500000000000003,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.06,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.07,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
2.0799999999999996,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.0899999999999994,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.099999999999999,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.109999999999999,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.1199999999999988,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.1299999999999986,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.1399999999999983,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.149999999999998,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.159999999999998,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.1699999999999977,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.1799999999999975,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
2.1899999999999973,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.199999999999997,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.209999999999997,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.2199999999999966,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.2299999999999964,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.239999999999996,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.249999999999996,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.259999999999996,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.2699999999999956,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.2799999999999954,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.289999999999995,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.299999999999995,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.3099999999999947,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.3199999999999945,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.3299999999999943,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.339999999999994,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.349999999999994,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.3599999999999937,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.3699999999999934,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.3799999999999932,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.389999999999993,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
2.399999999999993,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.4099999999999926,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.4199999999999924,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.429999999999992,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.439999999999992,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.4499999999999917,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.4599999999999915,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.4699999999999913,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.479999999999991,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.489999999999991,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.4999999999999907,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.5099999999999905,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.5199999999999902,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.52999999999999,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
2.53999999999999,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.5499999999999896,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.5599999999999894,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.569999999999989,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.579999999999989,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
2.5899999999999888,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.5999999999999885,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.6099999999999883,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
2.619999999999988,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.629999999999988,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.6399999999999877,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.6499999999999875,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.6599999999999873,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.669999999999987,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.679999999999987,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.6899999999999866,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.6999999999999864,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.709999999999986,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.719999999999986,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.7299999999999858,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.7399999999999856,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.7499999999999853,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.759999999999985,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.769999999999985,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.7799999999999847,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.7899999999999845,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.7999999999999843,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.809999999999984,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.819999999999984,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.8299999999999836,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.8399999999999834,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.849999999999983,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.859999999999983,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.869999999999983,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.8799999999999826,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.8899999999999824,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.899999999999982,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.909999999999982,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.9199999999999817,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.9299999999999815,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.9399999999999813,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.949999999999981,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.959999999999981,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
2.9699999999999807,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
2.9799999999999804,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.9899999999999802,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
2.99999999999998,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.00999999999998,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.0199999999999796,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.0299999999999794,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.039999999999979,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.049999999999979,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.0599999999999787,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.0699999999999785,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.0799999999999783,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.089999999999978,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.099999999999978,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.1099999999999777,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.1199999999999775,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.1299999999999772,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.139999999999977,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.149999999999977,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.1599999999999766,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.1699999999999764,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.179999999999976,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.189999999999976,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.1999999999999758,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.2099999999999755,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.2199999999999753,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.229999999999975,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.239999999999975,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.2499999999999747,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.2599999999999745,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.2699999999999743,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.279999999999974,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.289999999999974,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
3.2999999999999736,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.3099999999999734,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.319999999999973,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.329999999999973,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
3.3399999999999728,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.3499999999999726,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.3599999999999723,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.369999999999972,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.379999999999972,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.3899999999999717,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.3999999999999715,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.4099999999999713,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.419999999999971,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.429999999999971,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.4399999999999706,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.4499999999999704,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.45999999999997,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.46999999999997,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.47999999999997,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.4899999999999696,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.4999999999999694,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.509999999999969,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.519999999999969,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.5299999999999687,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.5399999999999685,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.5499999999999683,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.559999999999968,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.569999999999968,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.5799999999999677,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.5899999999999674,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.5999999999999672,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.609999999999967,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.619999999999967,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.6299999999999666,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.6399999999999664,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.649999999999966,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.659999999999966,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.6699999999999657,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.6799999999999655,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.6899999999999653,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.699999999999965,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.709999999999965,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.7199999999999647,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.7299999999999645,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.7399999999999642,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.749999999999964,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.759999999999964,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.7699999999999636,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.7799999999999634,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.789999999999963,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.799999999999963,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.8099999999999627,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.8199999999999625,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.8299999999999623,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.839999999999962,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.849999999999962,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.8599999999999617,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.8699999999999615,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
3.8799999999999613,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.889999999999961,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.899999999999961,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.9099999999999606,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.9199999999999604,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.92999999999996,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.93999999999996,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.9499999999999598,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.9599999999999596,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
3.9699999999999593,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
3.979999999999959,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
3.989999999999959,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,255.00000000000006
3.9999999999999587,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,0.0,254.00000000000006
4.009999999999959,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,255.00000000000006
4.019999999999959,0.01,-0.524,0.15608976446275585,-0.3298446673525263,0.0,0.128,0.8,0.0,1.0000000000000002,254.00000000000006
